"","type","longitude","latitude","location_name","location_id","comments_count","filter","created_time","link","likes_count","image_url","caption","username","user_id","user_fullname","id"
"1278","image",-95.012649871,30.495687486,NA,NA,0,"Normal",2015-07-14 00:50:38,"https://instagram.com/p/5Fn0eZzgJz/",4,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11348293_125768261093181_698900864_n.jpg","I still need to do a gold wash and a gentle glittering. #fleurdelis #wallart #sculpture #art #shabbychic #handmade #clayart #slabwork #handbuilt #pottery #ceramic #vintagelace #mixedmedia #roses #cottagestyle #french #frenchcountry #iris #peace #romanticstyle #romantichomes #romanticcountry #southern #louisiana #cajun #homedecor #glitter #sparkle #gold #pinkroses","hoot_and_nanny_farms","33584991","Alex & Charlotte","1028403219795935859_33584991"
"1279","image",-73.9454956,40.805027,"The Acropolis in Marcus Garvey Park",900018859,0,"Normal",2015-07-14 00:50:37,"https://instagram.com/p/5Fn0Vhh58c/",7,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/1971450_1079877072039963_606784120_n.jpg","Caesura by Jessica Feldman, Jerome Haferd, and K Brandt Knapp. #Harlem #abstract #artinstallation #sculpture","whateversdarling","229040486","Stephanie","1028403210261864220_229040486"
"1280","image",NA,NA,NA,NA,0,"Juno",2015-07-14 00:50:10,"https://instagram.com/p/5Fnw-0p5sy/",6,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11358924_1583739051891414_1059882187_n.jpg","På skulpturvisning i naturen, Hoburgens strand #sculpture #nature","asa.alm","1544127533","","1028402979728235314_1544127533"
"1281","image",NA,NA,NA,NA,0,"Willow",2015-07-14 00:49:45,"https://instagram.com/p/5Fnt6To2K3/",3,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11311201_853035671448911_123359010_n.jpg","#sculpture #blackandwhite #monochrome #prague","_sanda_a","316152263","Sanda","1028402768720913079_316152263"
"1282","image",-9.173403333,38.706301667,NA,NA,0,"Unknown",2015-07-14 00:49:43,"https://instagram.com/p/5FntvEJvA9/",3,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11386531_108434456167420_182538585_n.jpg","#skull #sculpture #paper #ateliersebastiaolobo","sebastiaoslobo","2047012491","Sebastião Lobo","1028402756649939005_2047012491"
"1283","image",NA,NA,NA,NA,1,"Normal",2015-07-14 00:49:30,"https://instagram.com/p/5FnsF-jHew/",7,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356000_1614249972157925_381334155_n.jpg","Fouler la promenade Samuel-De Champlain, c'est parcourir un emplacement qui a connu tour à tour l'occupation amérindienne et l'implantation de missions d'évangélisation, de chantiers navals ou de réservoirs d'hydrocarbure. Aujourd'hui véritable oasis urbaine, elle longe le fleuve sur près de 2,5 kilomètres, entre le quai des Cageux et la côte de Sillery pour le plus grand bonheur des flâneurs, cyclistes, patineurs, etc.  Merci à la @ccnq d'avoir partagé cette photographie avec notre mot-clic #QcAccent <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> with @repostapp.
···
#MaCapitale vue par @laterreur, et son incontournable promenade Samuel-De Champlain!

#quebec #quebeccity #villedequebec #QCaccent #promenade #promenadesamueldechamplain #sculpture #art #publicart #urbanplanning #urbanism #enfant #child #architecture #nature #fog #brume","villequebec","1960960796","Ville de Québec - Officiel","1028402643813038000_1960960796"
"1284","image",NA,NA,NA,NA,1,"Normal",2015-07-14 00:49:16,"https://instagram.com/p/5FnqdYrGjK/",2,"https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/e35/sh0.08/10843798_372858396244810_395232991_n.jpg","la familia escarabajo crece y se va derecha a la nueva tienda online ••• our beetle family is growing and they are on the way to our new online shop","raizesimaginarias","54907841","raizes imaginarias","1028402531508447434_54907841"
"1285","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:48:52,"https://instagram.com/p/5FnngUNTii/",21,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11335855_335043799999635_2120239613_n.jpg","#sculpture","joanacldias","319988405","Joana Dias","1028402328496322722_319988405"
"1286","image",-76.6194305,39.3257484,"The Baltimore Museum of Art",132564,0,"Normal",2015-07-14 00:48:45,"https://instagram.com/p/5Fnmn8q2zD/",12,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11349186_1627819467501990_2014130770_n.jpg","Who said cats don't like water? Conservation intern Lisa is giving two of our lions a bath today. #conservation #lion #sculpture #artbma #baltimore","baltimoremuseumofart","1251942778","The Baltimore Museum Of Art","1028402267971873987_1251942778"
"1287","image",-95.013105774,30.494745901,NA,NA,0,"Normal",2015-07-14 00:48:35,"https://instagram.com/p/5FnlZ-zgJh/",11,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/10005570_1444251712550044_547436150_n.jpg","This flour de lis is almost done! #fleurdelis #wallart #sculpture #art #shabbychic #handmade #clayart #slabwork #handbuilt #pottery #ceramic #vintagelace #mixedmedia #roses #cottagestyle #french #frenchcountry #iris #peace #romanticstyle #romantichomes #romanticcountry #southern #louisiana #cajun #homedecor","hoot_and_nanny_farms","33584991","Alex & Charlotte","1028402184255832673_33584991"
"1288","image",NA,NA,NA,NA,1,"Juno",2015-07-14 00:48:01,"https://instagram.com/p/5FnhRXS5IS/",9,"https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/e35/sh0.08/1799603_1643873602492435_1613851268_n.jpg","#halebeedu #sculpture #ancient #architecture #temple #history #hassan #karnataka #India #stone #oneplusone #oneplus","ginsongeo","698904835","Ginson George","1028401900125131282_698904835"
"1289","image",37.6666107,55.743721,"Moscow State Academic Art Institute named after V.I. Surikov",514844327,0,"Normal",2015-07-14 00:47:25,"https://instagram.com/p/5Fnc3JLrTp/",25,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11267091_872219666205983_1267368887_n.jpg","<U+041C><U+0435><U+0434><U+043B><U+0435><U+043D><U+043D><U+043E>, <U+043D><U+043E> <U+0432><U+0435><U+0440><U+043D><U+043E>. <U+0410> <U+043C><U+043E><U+0436><U+0435><U+0442> <U+0438> <U+043D><U+0435><U+0442>  #VSCOcam #vsco #vscomoscow #vscorussia #vscocamonly #sculpt #sculpture #stone","igoshinasony","1483607988","","1028401597093164265_1483607988"
"1290","image",-0.212286366,51.512912815,NA,NA,1,"Normal",2015-07-14 00:47:19,"https://instagram.com/p/5FncIqq462/",7,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e15/11352340_738838032905145_515748845_n.jpg","contraversial piece in Amsterdam. Artist : unknown","aloehelloo","1530162786","","1028401547189128886_1530162786"
"1291","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:46:56,"https://instagram.com/p/5FnZROTWjS/",17,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11325971_601203890020066_1574680840_n.jpg","<U+041F><U+043B><U+044E><U+0448><U+0435><U+0432><U+044B><U+0439> <ed><U+00A0><U+00BD><ed><U+00B0><U+00A8> #<U+043F><U+0430><U+0444><U+043E><U+0441><U+043D><U+044B><U+0435><U+0443><U+0431><U+043B><U+044E><U+0434><U+043A><U+0438> #archdaily #vsco #vscoer #vscogood #vscoonly #vscorussia #vscopeople #sculpture #sculptor #dlt #academyofarts #<U+0440><U+0430><U+0445> #<U+0434><U+043B><U+0442> #igersspb #art #saintp #morninglikethese","anyaa_ilina","35429953","Anna Ilina","1028401350218442962_35429953"
"1292","image",-88.018008892,44.51929217,"Titletown Brewing Company",1640833,1,"Rise",2015-07-14 00:46:45,"https://instagram.com/p/5FnYBUErEb/",5,"https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/e35/sh0.08/10865123_398422413700052_2045655384_n.jpg","We are already busy working on our next local history exhibit... It will feature whiskey, murder, dancing, and this guy-whose sculpture stands just across the street from the museum outside of Titletown.  Can you name this iconic figure in Green Bay and American history? #GreenBay #GreenBaysBest #Art #Sculpture #History","nevillepublicmuseum","400026195","Neville Public Museum","1028401264415912219_400026195"
"1293","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:46:25,"https://instagram.com/p/5FnVgHFEXB/",4,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/1516166_1031203200224479_1698422105_n.jpg","#ceramic #garden #flowers for the #flowerbed to be fitted in metal holders. Then delivered next #week to #sculpture in the #sanctuary and #godintonhouse","reneekilburnceramics","1621081296","Renée Kilburn","1028401091325478337_1621081296"
"1294","image",NA,NA,NA,NA,1,"Normal",2015-07-14 00:46:21,"https://instagram.com/p/5FnVBema2c/",13,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11375411_688167924646264_57379995_n.jpg","Pallet walls.  #wallart #mural #art #salvaged #sculpture #walldesign #design #interior #interiordesign #reuse #reclaimed #salvaged #pallet #palletwall #palletwood#woodwork#wood #local #localartists #lancaster #lancasterpa #reusewood#rustic#home#homedecor#homedesign#artist #galleryartist#fineart#recycledwood#recycled","untitled_mark","33686642","","1028401058434100636_33686642"
"1295","image",13.768102463,45.642571215,NA,NA,0,"Normal",2015-07-14 00:45:56,"https://instagram.com/p/5FnSDIEEFe/",5,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/10665986_411148735737994_1748046199_n.jpg","@dervenusberg #dervenusberg #fondazioneprada @fondazioneprada #art #sculpture #tbt #light #shadow #beauty #summertime","dervenusberg","2034226039","DerVenusBerg","1028400854045049182_2034226039"
"1296","image",-0.20636791,51.65537487,NA,NA,0,"Normal",2015-07-14 00:45:39,"https://instagram.com/p/5FnP60mw6t/",6,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11372440_863199417120712_122387156_n.jpg","So say all of us!! #artists_sharing #amazing #advertising #bold #bushes #colours #exciting #easels #food_for_thought #galicia #happy #international #kensington #london #modern #nottinghill #oils #quaint #rainbow #sky #sculpture #uk #spain #andalucia #france #england #views #white #yellow","tony_franco_47","2002866730","Antonio Franco","1028400707689713325_2002866730"
"1297","image",32.41953071,34.756531016,"Paphos",6496154,0,"Sierra",2015-07-14 00:45:14,"https://instagram.com/p/5FnM6Gwl5-/",8,"https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e15/10005265_833813310005951_1833035380_n.jpg","Continue collecting lions all around the world! #lions #sculpture #me #vacation #<U+043E><U+0442><U+043F><U+0443><U+0441><U+043A> #<U+043B><U+044C><U+0432><U+044B>","janie_0210","218894246","Phenomenova Eugeniya","1028400500762107518_218894246"
"1298","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:45:11,"https://instagram.com/p/5FnMeir5vN/",1,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11421984_1609397802683255_2093902572_n.jpg","#sculpture #CUAAD #art","_knowtheway","259228045","","1028400471165869005_259228045"
"1299","image",-99.138966624,19.433831199,"Centro Cultural Banamex",3447531,0,"Juno",2015-07-14 00:44:32,"https://instagram.com/p/5FnHr3w8un/",14,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11419288_1651565408395094_1159968180_n.jpg","Mathias Goeritz / El retorno de la serpiente y la invención de la arquitectura emocional. 
#mexico #mexicocity #df #CDMX #art #mathiasgoeritz #museum #downtown #centro #architecture #arquitectura #painting #pintura #sculpture #colors #perspective","loikun","8479337","loikun","1028400141880773543_8479337"
"1300","image",6.630679043,49.747386525,NA,NA,0,"Normal",2015-07-14 00:44:22,"https://instagram.com/p/5FnGgay8Lb/",17,"https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/e15/10723881_389068014625332_1302898207_n.jpg","By @ilovedust #cgi #3d #illustration #skull #golden #gold #black #rendering  #art #installation #sculpture  #graphicdesign #design #VisualVirginity","visual.virginity","1923789847","","1028400060864119515_1923789847"
"1301","image",21.070512722,69.762255677,NA,NA,0,"Inkwell",2015-07-13 00:27:15,"https://instagram.com/p/5DAWU8BB3H/",25,"https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/e35/sh0.08/924726_1602765129972259_1709978011_n.jpg","Throwback to earlier this week at Stonehenge in Wiltshire, England. So much fun on the <ed><U+00A0><U+00BD><ed><U+00BA><U+008C> to Windsor, Stonehenge and Oxford with #Goldentours. #stonehenge#awesomeearth#allnatureshots#BeautifulPlaces#wiltshire#instapic#instamood#instanaturalplaces#nature_sultans#summer#worldroamers#monument#bluestone#unesco#worldheritage#englishheritage","annelisebj","2070262","Anne-Lise <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>","1027666674280832455_2070262"
"1302","image",NA,NA,NA,NA,5,"Normal",2015-07-12 05:29:46,"https://instagram.com/p/5A-LLHkoYL/",127,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11372264_440983076090099_846944407_n.jpg","The Hogwarts Express 
#hogwartsexpress #hogwarts #warnerbros #harrypotter #harrypottertour #kingscross #platform934 #train #ugly #nerd #boys #friends #students #vacation #trip #uk #london #watford #goldentours #dreams #jkrowling","paulojpborges","1389651184","P a u l o  B o r g e s","1027094161776608779_1389651184"
"1303","image",NA,NA,NA,NA,0,"Hefe",2015-07-11 03:46:14,"https://instagram.com/p/4-Nh8mFmfA/",20,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11327039_413386182192787_822605489_n.jpg","Welcome to Bath! #bath #bathabbey #church #somerset #seesightingbus #vscocam #vsco #goldentours #uk #placestogo","laoura_1987","1573276432","","1026317272497940416_1573276432"
"1304","image",NA,NA,NA,NA,0,"Hefe",2015-07-11 03:09:36,"https://instagram.com/p/4-JVq8lmX4/",26,"https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/e35/sh0.08/926241_866188580117965_1271241509_n.jpg","What the mind can conceive, it can achieve! #salisburycathedral #salisbury #canterbury #vscocam #vsco #lookup #uk #goldentours #cathedrals #faith #wiltshire #romancatholicchurch","laoura_1987","1573276432","","1026298836728309240_1573276432"
"1305","image",-0.150989414,51.507698305,"Bath, England",259249685,0,"Normal",2015-07-11 00:10:21,"https://instagram.com/p/49000qs4Qa/",8,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11355196_991759960889767_1888473405_n.jpg","The magnificent temple and bathing complex of the Romans at Bath! <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7> #theRomanBaths #hotspring #springwater #theSacredSpring #theRomanTemple #BathHouse #BathSpa #Bath #BathAbbey #goldentours #AbbyWils #AWExplores #London #UK #England","abby_luxie","305903296","Abby Barcelo-Lai","1026208618492691482_305903296"
"1306","image",-1.831340052,51.179671701,"Stonehenge",214928,12,"Ludwig",2015-07-10 21:07:51,"https://instagram.com/p/49f8Gws4U2/",21,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/10608028_118474325158249_1909034227_n.jpg","At the mystical, magical Stonehenge also referred to as the Temple of the Sun! <ed><U+00A0><U+00BC><ed><U+00BC><U+009E> #amazing #wondersoftheworld #stepintoEnglandstory #ancient #temple #prehistoricmonument #Stonehenge #London #England #UK #AbbyWils #justthetwoofus #AWExplores #sowindy #coolbreeze #EuroTrip2015 #goldentours #letthesunshinein","abby_luxie","305903296","Abby Barcelo-Lai","1026116759980311862_305903296"
"1307","image",-0.167219639,51.518690961,"St George's Chapel, Windsor",871532255,0,"Normal",2015-07-10 20:22:06,"https://instagram.com/p/49as-Ps4aK/",12,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11419002_115435062130024_325636960_n.jpg","We're so thankful and blessed to have the privilege to pray privately at Exeter/Rutland Chapel inside St. George's Chapel <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+26EA><U+FE0F> #WindsorCastle #theChantries #ChantryChapels #wefeltveryspecial #thankstothem #justthetwoofus #AbbyWils #gavethanksandpraise #ExeterRutlandChapel #London #England #UK #goldentours","abby_luxie","305903296","Abby Barcelo-Lai","1026093729812022922_305903296"
"1308","image",-0.198680956,51.506171897,"Windsor Castle",98485,4,"Normal",2015-07-10 15:51:40,"https://instagram.com/p/487wPXs4WI/",16,"https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/e35/sh0.08/1172885_1590195584588634_1266760355_n.jpg","Sitting on my throne @ the Windsor Castle <ed><U+00A0><U+00BD><ed><U+00B1><U+0091> hehe! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7> #SilverJubilee #TheBritishMonarchy #London #England #UK #WindsorCastle #hardwood #bench #goldentours","abby_luxie","305903296","Abby Barcelo-Lai","1025957614916437384_305903296"
"1309","image",NA,NA,NA,NA,0,"Slumber",2015-07-10 14:23:17,"https://instagram.com/p/48xpAMgwbJ/",3,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11265874_477951002370443_1518578639_n.jpg","#tourbus #london #goldentours #bestfriends","lauralilyshanks","1392520192","Laura-Lily Shanks","1025913137121134281_1392520192"
"1310","image",NA,NA,NA,NA,0,"Perpetua",2015-07-09 21:48:46,"https://instagram.com/p/46_045QThC/",14,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11420915_465925516916580_1977501917_n.jpg","Working again in #beautiful #windsor today. No one beats the #English in garden landscaping. #england #countryside #windsorcastle #garden #sunshine #goldentours","liverdream","46209173","Carmen Sipos","1025412576613316674_46209173"
"1311","image",NA,NA,NA,NA,1,"Normal",2015-07-08 16:28:08,"https://instagram.com/p/432VsPEobG/",163,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11376079_472511046247631_1903034702_n.jpg","Going Hogwarts <ed><U+00A0><U+00BD><ed><U+00BA><U+0082> #hogwartsexpress #hogwarts #harrypotter #jkrowling #wbstudiotour #harrypottertour #hufflepuff #goldentours #watford #platform934 #happy #dreams #trip #travel #friends #london #uk #ugly #nerd #boy #portugal #igersportugal","paulojpborges","1389651184","P a u l o  B o r g e s","1024526425368200902_1389651184"
"1312","image",-0.1197,51.5019913,"London Eye",626088022,0,"Normal",2015-07-07 01:32:49,"https://instagram.com/p/4zrFQaBB9V/",28,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/924125_437749459731284_1461665198_n.jpg","London Eye up close #londoneye#london#visitlondon#summer#goldentours#instapic#instamoment#instatravel#instadaily#city_explore#citylife#londontown","annelisebj","2070262","Anne-Lise <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>","1023351017556942677_2070262"
